millis,year,month,day,hour,minute,second,voltage,satellites,hdop,gps_altitude_m,course,speed_mps,latitude,longitude,temperature_C,pressure_Pa,pressure_altitude_m,humidity_RH,
1211065,2021,6,19,17,44,52,7.24,11,0.93,357.10,110.2,0.0,47.59492111,-120.66494750,24.89,97295.77,341.00,25.81,
1211570,2021,6,19,17,44,53,7.24,11,0.88,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97299.76,340.65,25.73,
1212073,2021,6,19,17,44,53,7.24,11,0.88,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97300.58,340.58,26.00,
1212578,2021,6,19,17,44,54,7.21,11,0.88,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97299.25,340.70,26.17,
1213081,2021,6,19,17,44,54,7.24,11,0.88,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97306.30,340.09,26.26,
1213584,2021,6,19,17,44,55,7.24,11,0.83,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97300.58,340.58,26.23,
1214089,2021,6,19,17,44,55,7.24,11,0.83,356.90,110.2,0.0,47.59492111,-120.66493988,24.89,97300.17,340.62,26.22,
1214594,2021,6,19,17,44,56,7.24,11,0.83,357.00,110.2,0.0,47.59492111,-120.66493988,24.89,97302.32,340.43,26.47,
1215096,2021,6,19,17,44,56,7.24,11,0.83,357.00,110.2,0.0,47.59492111,-120.66493988,24.90,97300.50,340.59,26.12,
1215597,2021,6,19,17,44,57,7.24,11,0.83,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97297.83,340.82,26.19,
1216100,2021,6,19,17,44,57,7.24,11,0.83,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97299.17,340.71,26.17,
1216605,2021,6,19,17,44,58,7.21,11,0.88,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97297.40,340.86,26.15,
1217107,2021,6,19,17,44,58,7.24,11,0.88,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97298.25,340.78,26.17,
1217608,2021,6,19,17,44,59,7.24,11,0.88,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97296.91,340.90,26.14,
1218111,2021,6,19,17,44,59,7.24,11,0.88,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97299.57,340.67,26.18,
1218614,2021,6,19,17,45,0,7.21,10,0.93,356.90,110.2,0.0,47.59491729,-120.66493988,24.91,97301.72,340.48,26.17,
1219119,2021,6,19,17,45,0,7.24,10,0.93,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97297.32,340.86,26.21,
1219623,2021,6,19,17,45,1,7.21,11,0.93,357.00,110.2,0.0,47.59491729,-120.66493988,24.91,97301.72,340.48,26.38,
1220126,2021,6,19,17,45,1,7.24,11,0.93,357.00,110.2,0.0,47.59491729,-120.66493988,24.91,97303.86,340.30,26.04,
1220628,2021,6,19,17,45,2,7.24,11,0.93,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97295.58,341.01,26.37,
1221133,2021,6,19,17,45,2,7.24,11,0.93,356.90,110.2,0.0,47.59491729,-120.66493988,24.90,97299.57,340.67,26.40,
1221634,2021,6,19,17,45,3,7.24,11,0.88,356.80,110.2,0.0,47.59491729,-120.66493988,24.90,97293.85,341.16,26.32,
1222136,2021,6,19,17,45,3,7.24,11,0.88,356.80,110.2,0.0,47.59491729,-120.66493988,24.90,97301.32,340.52,26.31,
1222637,2021,6,19,17,45,4,7.24,11,0.88,356.80,110.2,0.0,47.59491729,-120.66493988,24.91,97303.05,340.37,26.31,
1223139,2021,6,19,17,45,4,7.24,11,0.88,356.80,110.2,0.0,47.59491729,-120.66493988,24.91,97299.06,340.71,26.40,
1223640,2021,6,19,17,45,5,7.24,10,0.88,356.80,110.2,0.0,47.59491348,-120.66493988,24.91,97299.06,340.71,26.34,
1224142,2021,6,19,17,45,5,7.24,10,0.88,356.80,110.2,0.0,47.59491348,-120.66493988,24.91,97297.73,340.83,26.51,
1224643,2021,6,19,17,45,6,7.24,10,0.93,356.90,110.2,0.0,47.59491348,-120.66493988,24.90,97298.25,340.78,26.56,
1225145,2021,6,19,17,45,6,7.24,10,0.93,356.90,110.2,0.0,47.59491348,-120.66493988,24.91,97297.21,340.87,26.65,
1225646,2021,6,19,17,45,7,7.24,10,0.88,357.00,110.2,0.0,47.59491348,-120.66493988,24.91,97304.27,340.26,26.69,
1226148,2021,6,19,17,45,7,7.24,10,0.88,357.00,110.2,0.0,47.59491348,-120.66493988,24.92,97301.50,340.50,26.61,
1226649,2021,6,19,17,45,8,7.24,10,0.88,357.20,110.2,0.0,47.59491348,-120.66493988,24.92,97301.10,340.54,26.75,
1227152,2021,6,19,17,45,8,7.24,10,0.88,357.20,110.2,0.0,47.59491348,-120.66493988,24.93,97303.64,340.32,26.62,
1227653,2021,6,19,17,45,9,7.24,10,0.88,357.40,110.2,0.0,47.59491348,-120.66493988,24.93,97302.32,340.43,26.51,
1228155,2021,6,19,17,45,9,7.24,10,0.88,357.40,110.2,0.0,47.59491348,-120.66493988,24.93,97299.66,340.66,26.30,
1228658,2021,6,19,17,45,10,7.24,10,0.88,357.60,110.2,0.0,47.59491729,-120.66493988,24.93,97300.07,340.63,26.40,
1229163,2021,6,19,17,45,10,7.21,10,0.88,357.60,110.2,0.0,47.59491729,-120.66493988,24.94,97299.07,340.71,26.41,
1229668,2021,6,19,17,45,11,7.24,10,0.88,357.80,110.2,0.0,47.59491729,-120.66493988,24.93,97302.72,340.40,26.31,
1230171,2021,6,19,17,45,11,7.24,10,0.88,357.80,110.2,0.0,47.59491729,-120.66493988,24.94,97296.00,340.98,25.96,
1230676,2021,6,19,17,45,12,7.24,10,0.88,357.90,110.2,0.0,47.59491729,-120.66493988,24.94,97299.07,340.71,26.53,
1231179,2021,6,19,17,45,12,7.24,10,0.88,357.90,110.2,0.0,47.59491729,-120.66493988,24.94,97302.53,340.41,26.44,
1231681,2021,6,19,17,45,13,7.24,10,0.88,358.00,110.2,0.0,47.59491729,-120.66493988,24.94,97294.66,341.09,26.74,
1232186,2021,6,19,17,45,14,7.24,10,0.88,358.00,110.2,0.0,47.59491729,-120.66493225,24.94,97297.32,340.86,26.87,
1232691,2021,6,19,17,45,14,7.24,10,0.88,358.10,110.2,0.0,47.59491729,-120.66493225,24.93,97300.88,340.56,26.94,
1233193,2021,6,19,17,45,15,7.24,10,0.88,358.10,110.2,0.0,47.59491729,-120.66493225,24.93,97297.00,340.89,27.01,
1233698,2021,6,19,17,45,15,7.21,10,0.88,358.10,110.2,0.0,47.59491729,-120.66493225,24.94,97305.31,340.18,27.00,
1234201,2021,6,19,17,45,16,7.24,10,0.88,358.10,110.2,0.0,47.59491729,-120.66493225,24.94,97298.66,340.75,26.96,
1234705,2021,6,19,17,45,16,7.21,10,0.88,358.00,110.2,0.0,47.59491729,-120.66493225,24.94,97303.05,340.37,26.78,
1235209,2021,6,19,17,45,17,7.24,10,0.88,358.00,110.2,0.0,47.59491729,-120.66493225,24.94,97303.46,340.34,26.83,
1235710,2021,6,19,17,45,17,7.24,9,0.93,357.90,110.2,0.0,47.59491729,-120.66493225,24.94,97296.40,340.94,26.78,
1236211,2021,6,19,17,45,18,7.24,9,0.93,357.90,110.2,0.0,47.59491729,-120.66493225,24.94,97301.72,340.48,26.71,
1236714,2021,6,19,17,45,18,7.21,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.94,97299.47,340.68,26.66,
1237219,2021,6,19,17,45,19,7.24,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.94,97305.71,340.14,26.56,
1237723,2021,6,19,17,45,19,7.21,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.94,97301.21,340.53,26.58,
1238226,2021,6,19,17,45,20,7.24,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.95,97301.61,340.49,26.54,
1238730,2021,6,19,17,45,20,7.21,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.95,97299.36,340.69,26.53,
1239234,2021,6,19,17,45,21,7.24,9,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.96,97297.92,340.81,26.42,
1239735,2021,6,19,17,45,21,7.21,10,0.93,358.10,110.2,0.0,47.59491729,-120.66493225,24.95,97299.77,340.65,26.25,
1240236,2021,6,19,17,45,22,7.24,10,0.93,358.10,110.2,0.0,47.59492111,-120.66493225,24.95,97303.35,340.34,26.65,
1240739,2021,6,19,17,45,22,7.21,10,0.93,358.00,110.2,0.0,47.59492111,-120.66493225,24.96,97299.25,340.70,26.69,
1241243,2021,6,19,17,45,23,7.24,10,0.93,358.00,110.2,0.0,47.59492111,-120.66493225,24.95,97299.36,340.69,26.97,
1241747,2021,6,19,17,45,23,7.24,11,0.93,357.90,110.2,0.0,47.59492111,-120.66493225,24.96,97301.91,340.47,27.40,
1242251,2021,6,19,17,45,24,7.24,11,0.93,357.90,110.2,0.0,47.59492111,-120.66493225,24.96,97306.32,340.09,27.41,
1242755,2021,6,19,17,45,24,7.24,11,0.93,357.90,110.2,0.0,47.59492111,-120.66493225,24.96,97301.91,340.47,27.65,
1243257,2021,6,19,17,45,25,7.24,11,0.93,357.90,110.2,0.0,47.59492111,-120.66493988,24.96,97306.72,340.06,27.59,
1243759,2021,6,19,17,45,25,7.24,11,0.88,357.80,110.2,0.0,47.59492111,-120.66493988,24.96,97302.72,340.40,28.33,
1244260,2021,6,19,17,45,26,7.24,11,0.88,357.80,110.2,0.0,47.59492111,-120.66493988,24.96,97303.25,340.35,28.58,
1244763,2021,6,19,17,45,26,7.21,10,0.89,357.60,110.2,0.0,47.59492111,-120.66493988,24.96,97302.72,340.40,29.05,
1245268,2021,6,19,17,45,27,7.21,10,0.89,357.60,110.2,0.0,47.59492492,-120.66493988,24.96,97299.66,340.66,28.68,
1245770,2021,6,19,17,45,27,7.24,10,0.89,357.50,110.2,0.0,47.59492492,-120.66493988,24.96,97304.46,340.25,28.75,
1246271,2021,6,19,17,45,28,7.21,10,0.89,357.50,110.2,0.0,47.59492492,-120.66493988,24.96,97302.32,340.43,29.17,
1246774,2021,6,19,17,45,28,7.24,10,0.89,357.30,110.2,0.0,47.59492492,-120.66493988,24.95,97300.17,340.62,29.52,
1247275,2021,6,19,17,45,29,7.24,10,0.89,357.30,110.2,0.0,47.59492492,-120.66493988,24.96,97301.91,340.47,28.97,
1247777,2021,6,19,17,45,29,7.24,10,0.89,357.20,110.2,0.0,47.59492492,-120.66493988,24.96,97302.32,340.43,28.93,
1248282,2021,6,19,17,45,30,7.21,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.95,97298.85,340.73,29.01,
1248785,2021,6,19,17,45,30,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.95,97301.50,340.50,28.81,
1249286,2021,6,19,17,45,31,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97299.66,340.66,29.27,
1249788,2021,6,19,17,45,31,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97302.72,340.40,29.21,
1250289,2021,6,19,17,45,32,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97296.07,340.97,29.34,
1250791,2021,6,19,17,45,32,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97303.14,340.36,29.06,
1251292,2021,6,19,17,45,33,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.97,97302.21,340.44,28.95,
1251794,2021,6,19,17,45,33,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97299.14,340.71,29.37,
1252295,2021,6,19,17,45,34,7.21,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97300.07,340.63,29.25,
1252797,2021,6,19,17,45,34,7.24,10,0.89,357.10,110.2,0.0,47.59492492,-120.66493988,24.96,97298.33,340.78,29.72,
1253298,2021,6,19,17,45,35,7.21,9,0.93,357.00,110.2,0.0,47.59492492,-120.66494750,24.96,97301.39,340.51,29.78,
1253800,2021,6,19,17,45,35,7.21,9,0.93,357.00,110.2,0.0,47.59492492,-120.66494750,24.96,97295.67,341.00,29.58,
1254301,2021,6,19,17,45,36,7.24,9,0.93,356.90,110.2,0.0,47.59492492,-120.66494750,24.96,97304.98,340.20,29.21,
1254803,2021,6,19,17,45,36,7.24,9,0.93,356.90,110.2,0.0,47.59492492,-120.66494750,24.96,97298.33,340.78,29.41,
1255304,2021,6,19,17,45,37,7.24,9,0.93,356.80,110.2,0.0,47.59492492,-120.66494750,24.96,97297.82,340.82,28.88,
1255805,2021,6,19,17,45,37,7.24,9,0.93,356.80,110.2,0.0,47.59492492,-120.66494750,24.96,97304.06,340.28,28.34,
1256307,2021,6,19,17,45,38,7.07,9,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.96,97303.25,340.35,28.41,
1256813,2021,6,19,17,45,38,7.10,9,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.94,97299.47,340.68,28.51,
1257317,2021,6,19,17,45,39,7.27,10,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.94,97302.53,340.41,28.83,
1257820,2021,6,19,17,45,39,7.24,10,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.95,97302.02,340.46,29.17,
1258321,2021,6,19,17,45,40,7.27,10,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.95,97298.44,340.77,29.18,
1258823,2021,6,19,17,45,40,7.21,10,0.93,356.70,110.2,0.0,47.59492492,-120.66494750,24.96,97303.25,340.35,28.88,
1259328,2021,6,19,17,45,41,7.27,10,0.93,356.80,110.2,0.0,47.59492492,-120.66494750,24.96,97300.58,340.58,28.69,
1259832,2021,6,19,17,45,41,7.21,10,0.93,356.80,110.2,0.0,47.59492492,-120.66494750,24.96,97301.39,340.51,28.64,
1260337,2021,6,19,17,45,42,7.27,9,0.93,356.90,110.2,0.0,47.59492492,-120.66494750,24.96,97301.91,340.47,28.27,
1260838,2021,6,19,17,45,42,7.24,9,0.93,356.90,110.2,0.0,47.59492492,-120.66494750,24.96,97300.58,340.58,28.11,
1261339,2021,6,19,17,45,43,7.24,10,0.93,356.90,110.2,0.0,47.59492492,-120.66493988,24.96,97299.25,340.70,27.93,
1261842,2021,6,19,17,45,43,7.27,10,0.93,356.90,110.2,0.0,47.59492492,-120.66493988,24.95,97300.28,340.61,27.74,
1262347,2021,6,19,17,45,44,7.24,10,0.93,356.80,110.2,0.0,47.59492492,-120.66493988,24.96,97300.07,340.63,27.23,
1262848,2021,6,19,17,45,44,7.24,10,0.93,356.80,110.2,0.0,47.59492492,-120.66493988,24.96,97302.72,340.40,27.13,
1263349,2021,6,19,17,45,45,7.27,10,0.93,356.70,110.2,0.0,47.59492492,-120.66493988,24.96,97301.91,340.47,27.23,
1263850,2021,6,19,17,45,45,7.24,10,0.93,356.70,110.2,0.0,47.59492492,-120.66493988,24.96,97303.14,340.36,27.52,
1264352,2021,6,19,17,45,46,7.24,10,0.93,356.60,110.2,0.0,47.59492492,-120.66493988,24.95,97299.77,340.65,27.67,
1264854,2021,6,19,17,45,46,7.24,10,0.93,356.60,110.2,0.0,47.59492492,-120.66493988,24.96,97303.25,340.35,27.86,
1265359,2021,6,19,17,45,47,7.24,10,0.93,356.50,110.2,0.0,47.59492492,-120.66493988,24.95,97303.76,340.31,28.16,
1265862,2021,6,19,17,45,47,7.24,10,0.93,356.50,110.2,0.0,47.59492492,-120.66493988,24.95,97303.76,340.31,27.99,
1266365,2021,6,19,17,45,48,7.21,9,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97302.02,340.46,27.79,
1266869,2021,6,19,17,45,48,7.21,9,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.96,97301.91,340.47,27.58,
1267375,2021,6,19,17,45,49,7.24,9,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97302.42,340.42,27.40,
1267880,2021,6,19,17,45,49,7.21,9,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97297.63,340.84,27.25,
1268383,2021,6,19,17,45,50,7.24,9,0.93,356.30,110.2,0.0,47.59492874,-120.66493988,24.95,97302.02,340.46,27.16,
1268888,2021,6,19,17,45,50,7.24,9,0.93,356.30,110.2,0.0,47.59492874,-120.66493988,24.95,97302.42,340.42,27.11,
1269391,2021,6,19,17,45,51,7.24,10,0.89,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97300.17,340.62,27.06,
1269893,2021,6,19,17,45,51,7.24,10,0.89,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97298.85,340.73,27.02,
1270398,2021,6,19,17,45,52,7.21,10,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97297.11,340.88,26.94,
1270900,2021,6,19,17,45,52,7.21,10,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97302.42,340.42,26.97,
1271402,2021,6,19,17,45,53,7.24,10,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97299.36,340.69,27.13,
1271903,2021,6,19,17,45,53,7.24,10,0.93,356.30,110.2,0.0,47.59492492,-120.66493988,24.95,97303.76,340.31,27.36,
1272406,2021,6,19,17,45,54,7.21,10,0.93,356.40,110.2,0.0,47.59492492,-120.66493988,24.95,97299.36,340.69,27.60,
1272911,2021,6,19,17,45,54,7.24,10,0.93,356.40,110.2,0.0,47.59492492,-120.66493988,24.95,97302.83,340.39,27.75,
1273413,2021,6,19,17,45,55,7.24,10,0.89,356.50,110.2,0.0,47.59492492,-120.66493988,24.96,97299.66,340.66,27.74,
1273915,2021,6,19,17,45,55,7.24,10,0.89,356.50,110.2,0.0,47.59492492,-120.66493988,24.96,97299.25,340.70,27.51,
1274418,2021,6,19,17,45,56,7.21,10,0.93,356.60,110.2,0.0,47.59492492,-120.66493988,24.95,97306.83,340.04,27.61,
1274923,2021,6,19,17,45,56,7.21,10,0.93,356.60,110.2,0.0,47.59492492,-120.66493988,24.96,97301.39,340.51,27.46,
1275425,2021,6,19,17,45,57,7.21,10,0.93,356.70,110.2,0.0,47.59492874,-120.66493988,24.96,97305.80,340.13,27.60,
1275926,2021,6,19,17,45,57,7.21,10,0.93,356.70,110.2,0.0,47.59492874,-120.66493988,24.96,97300.99,340.55,27.58,
1276429,2021,6,19,17,45,58,7.21,10,0.93,356.70,110.2,0.0,47.59492874,-120.66493988,24.96,97301.91,340.47,27.50,
1276930,2021,6,19,17,45,58,7.24,10,0.93,356.70,110.2,0.0,47.59492874,-120.66493988,24.95,97303.35,340.34,27.56,
1277433,2021,6,19,17,45,59,7.24,10,0.93,356.80,110.2,0.0,47.59492874,-120.66493988,24.95,97302.42,340.42,28.13,
1277938,2021,6,19,17,45,59,7.24,10,0.93,356.80,110.2,0.0,47.59492874,-120.66493988,24.95,97303.35,340.34,28.15,
1278441,2021,6,19,17,46,0,7.24,10,0.93,356.80,110.2,0.0,47.59492874,-120.66493988,24.94,97299.88,340.64,27.93,
1278942,2021,6,19,17,46,0,7.24,10,0.93,356.80,110.2,0.0,47.59492874,-120.66493988,24.95,97304.68,340.23,27.06,
1279446,2021,6,19,17,46,1,7.24,10,0.89,356.70,110.2,0.1,47.59492874,-120.66493988,24.94,97302.53,340.41,27.32,
1279949,2021,6,19,17,46,1,7.24,10,0.89,356.70,110.2,0.1,47.59492874,-120.66493988,24.94,97298.66,340.75,27.07,
1280453,2021,6,19,17,46,2,7.24,9,1.35,356.40,110.2,0.0,47.59492874,-120.66493988,24.94,97301.32,340.52,27.07,
1280958,2021,6,19,17,46,2,7.24,9,1.35,356.40,110.2,0.0,47.59492874,-120.66493988,24.94,97300.80,340.56,26.98,
1281461,2021,6,19,17,46,3,7.24,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.94,97294.66,341.09,26.76,
1281966,2021,6,19,17,46,3,7.21,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.93,97300.88,340.56,26.34,
1282468,2021,6,19,17,46,4,7.24,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.92,97297.92,340.81,26.57,
1282973,2021,6,19,17,46,4,7.21,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.93,97299.66,340.66,26.79,
1283477,2021,6,19,17,46,5,7.24,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.93,97304.97,340.21,27.07,
1283981,2021,6,19,17,46,5,7.21,9,0.93,356.30,110.2,0.0,47.59492874,-120.66494750,24.93,97298.32,340.78,27.09,
1284485,2021,6,19,17,46,6,7.24,9,0.93,356.40,110.2,0.0,47.59492874,-120.66494750,24.93,97299.14,340.71,27.59,
1284988,2021,6,19,17,46,6,7.18,9,0.93,356.40,110.2,0.0,47.59492874,-120.66494750,24.93,97306.20,340.10,27.46,
1285493,2021,6,19,17,46,7,7.24,9,0.93,356.50,110.2,0.0,47.59493255,-120.66494750,24.92,97296.17,340.96,28.12,
1285997,2021,6,19,17,46,7,7.21,9,0.93,356.50,110.2,0.0,47.59493255,-120.66494750,24.93,97298.21,340.79,28.36,
1286502,2021,6,19,17,46,8,7.24,9,0.93,356.50,110.2,0.0,47.59493255,-120.66493988,24.93,97298.32,340.78,28.70,
1287005,2021,6,19,17,46,8,7.21,9,0.93,356.50,110.2,0.0,47.59493255,-120.66493988,24.92,97300.17,340.62,28.94,
1287506,2021,6,19,17,46,9,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.93,97302.32,340.43,29.14,
1288008,2021,6,19,17,46,9,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.93,97302.32,340.43,29.28,
1288512,2021,6,19,17,46,10,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.93,97303.53,340.33,29.39,
1289016,2021,6,19,17,46,10,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.92,97299.25,340.70,29.14,
1289520,2021,6,19,17,46,11,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.93,97301.39,340.51,28.98,
1290023,2021,6,19,17,46,11,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.92,97294.85,341.08,28.76,
1290525,2021,6,19,17,46,12,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.92,97297.51,340.85,28.59,
1291026,2021,6,19,17,46,12,7.24,9,0.93,356.40,110.2,0.0,47.59493255,-120.66493988,24.93,97298.32,340.78,28.56,
1291530,2021,6,19,17,46,13,7.21,9,0.93,356.50,110.2,0.0,47.59493255,-120.66493988,24.93,97302.32,340.43,28.63,
1292034,2021,6,19,17,46,13,7.21,9,0.93,356.50,110.2,0.0,47.59493255,-120.66493988,24.93,97300.88,340.56,28.73,
1292538,2021,6,19,17,46,14,7.21,9,0.93,356.60,110.2,0.0,47.59493255,-120.66493988,24.93,97300.07,340.63,28.77,
1293042,2021,6,19,17,46,14,7.21,9,0.93,356.60,110.2,0.0,47.59493255,-120.66493988,24.93,97303.13,340.36,28.69,
1293547,2021,6,19,17,46,15,7.24,9,0.93,356.70,110.2,0.0,47.59493255,-120.66493988,24.93,97303.53,340.33,28.96,
1294050,2021,6,19,17,46,15,7.27,9,0.93,356.70,110.2,0.0,47.59493255,-120.66493988,24.94,97299.99,340.63,29.25,
1294555,2021,6,19,17,46,16,7.24,9,0.93,356.90,110.2,0.0,47.59493255,-120.66493988,24.93,97302.21,340.44,29.26,
1295058,2021,6,19,17,46,16,7.24,9,0.93,356.90,110.2,0.0,47.59493255,-120.66493988,24.93,97300.99,340.55,29.13,
1295563,2021,6,19,17,46,17,7.21,9,0.93,357.10,110.2,0.0,47.59493637,-120.66493988,24.93,97304.46,340.25,28.29,
1296067,2021,6,19,17,46,17,7.24,9,0.93,357.10,110.2,0.0,47.59493637,-120.66493988,24.93,97298.32,340.78,28.26,
1296568,2021,6,19,17,46,18,7.21,9,0.93,357.30,110.2,0.0,47.59493637,-120.66493988,24.93,97297.40,340.86,28.19,
1297069,2021,6,19,17,46,18,7.27,9,0.93,357.30,110.2,0.0,47.59493637,-120.66493988,24.93,97299.55,340.67,27.84,
1297572,2021,6,19,17,46,19,7.24,9,0.93,357.50,110.2,0.0,47.59493637,-120.66493988,24.93,97295.55,341.01,28.08,
1298077,2021,6,19,17,46,19,7.27,9,0.93,357.50,110.2,0.0,47.59493637,-120.66493988,24.94,97302.64,340.40,27.73,
1298579,2021,6,19,17,46,20,7.24,9,0.93,357.60,110.2,0.0,47.59493637,-120.66493225,24.94,97296.40,340.94,28.03,
1299084,2021,6,19,17,46,20,7.24,9,0.93,357.60,110.2,0.0,47.59493637,-120.66493225,24.93,97295.14,341.05,28.01,
1299588,2021,6,19,17,46,21,7.24,9,0.93,357.80,110.2,0.0,47.59493637,-120.66493225,24.95,97297.63,340.84,28.00,
1300092,2021,6,19,17,46,22,7.24,9,0.93,357.80,110.2,0.0,47.59493637,-120.66493225,24.94,97296.00,340.98,28.04,
1300595,2021,6,19,17,46,22,7.24,9,0.93,358.00,110.2,0.0,47.59493637,-120.66493225,24.95,97297.63,340.84,28.08,
1301100,2021,6,19,17,46,23,7.24,9,0.93,358.00,110.2,0.0,47.59493637,-120.66493225,24.95,97297.63,340.84,28.01,
1301603,2021,6,19,17,46,23,7.24,9,0.93,358.20,110.2,0.0,47.59493637,-120.66493225,24.95,97294.03,341.15,28.03,
1302104,2021,6,19,17,46,24,7.24,9,0.93,358.20,110.2,0.0,47.59493637,-120.66493225,24.95,97297.52,340.85,28.16,
1302606,2021,6,19,17,46,24,7.24,9,0.93,358.40,110.2,0.0,47.59493637,-120.66493225,24.96,97301.80,340.48,28.02,
1303110,2021,6,19,17,46,25,7.24,9,0.93,358.40,110.2,0.0,47.59493637,-120.66493225,24.96,97300.07,340.63,28.02,
1303614,2021,6,19,17,46,25,7.24,9,0.93,358.60,110.2,0.0,47.59493637,-120.66493225,24.96,97302.72,340.40,28.06,
1304119,2021,6,19,17,46,26,7.24,9,0.93,358.60,110.2,0.0,47.59494018,-120.66493225,24.97,97302.21,340.44,28.00,
1304622,2021,6,19,17,46,26,7.24,9,0.93,358.80,110.2,0.0,47.59494018,-120.66493225,24.97,97301.28,340.52,28.18,
1305127,2021,6,19,17,46,27,7.24,9,0.93,358.80,110.2,0.0,47.59494018,-120.66493225,24.97,97300.88,340.56,28.04,
1305629,2021,6,19,17,46,27,7.24,9,0.93,358.80,110.2,0.0,47.59494018,-120.66493225,24.98,97302.53,340.41,28.28,
1306130,2021,6,19,17,46,28,7.24,9,0.93,358.80,110.2,0.0,47.59494018,-120.66493225,24.98,97296.29,340.95,28.12,
1306633,2021,6,19,17,46,28,7.24,9,0.93,358.90,110.2,0.0,47.59494018,-120.66493225,24.99,97301.91,340.47,28.52,
1307138,2021,6,19,17,46,29,7.24,9,0.93,358.90,110.2,0.0,47.59494018,-120.66493225,24.99,97302.42,340.42,28.12,
1307639,2021,6,19,17,46,29,7.24,9,0.93,359.00,110.2,0.0,47.59494018,-120.66493225,25.00,97300.07,340.63,28.11,
1308140,2021,6,19,17,46,30,7.24,9,0.93,359.00,110.2,0.0,47.59494018,-120.66493225,25.00,97302.72,340.40,28.12,
1308642,2021,6,19,17,46,30,7.24,9,0.93,359.00,110.2,0.0,47.59494018,-120.66493225,25.01,97303.03,340.37,28.22,
1309143,2021,6,19,17,46,31,7.24,9,0.93,359.00,110.2,0.0,47.59494018,-120.66493225,25.01,97300.36,340.60,28.32,
1309645,2021,6,19,17,46,31,7.24,9,0.93,358.90,110.2,0.0,47.59494018,-120.66493225,25.01,97298.96,340.72,28.37,
1310150,2021,6,19,17,46,32,7.24,9,0.93,358.90,110.2,0.0,47.59494018,-120.66493225,25.01,97300.28,340.61,28.41,
